holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date,time,traffic_volume
None,296.93,0,0,40,Clouds,scattered clouds,5/28/2014,12:00:00 PM,5039
None,298.06,0,0,20,Clouds,few clouds,5/28/2014,1:00:00 PM,5117
None,298.76,0,0,20,Clouds,few clouds,5/28/2014,2:00:00 PM,5490
None,299.52,0,0,20,Clouds,few clouds,5/28/2014,3:00:00 PM,5484
None,299.9,0,0,20,Clouds,few clouds,5/28/2014,4:00:00 PM,6511
None,300.15,0,0,20,Clouds,few clouds,5/28/2014,5:00:00 PM,6588
None,299.9,0,0,20,Clouds,few clouds,5/28/2014,6:00:00 PM,5168
None,299.52,0,0,20,Clouds,few clouds,5/28/2014,7:00:00 PM,3519
None,298.52,0,0,1,Clear,sky is clear,5/28/2014,8:00:00 PM,3015
None,295.64,0,0,1,Clear,sky is clear,5/28/2014,9:00:00 PM,2784
None,293.14,0,0,1,Clear,sky is clear,5/28/2014,10:00:00 PM,1845
None,291.44,0,0,1,Clear,sky is clear,5/28/2014,11:00:00 PM,1127
None,290.18,0,0,1,Clear,sky is clear,5/29/2014,12:00:00 AM,658
None,289.85,0,0,1,Clear,sky is clear,5/29/2014,1:00:00 AM,443
None,289.14,0,0,1,Clear,sky is clear,5/29/2014,2:00:00 AM,287
None,288.02,0,0,1,Clear,sky is clear,5/29/2014,3:00:00 AM,359
None,286.39,0,0,1,Clear,sky is clear,5/29/2014,4:00:00 AM,836
None,285.85,0,0,1,Clear,sky is clear,5/29/2014,5:00:00 AM,2932
None,285.62,0,0,1,Clear,sky is clear,5/29/2014,6:00:00 AM,5723
None,287.97,0,0,20,Clouds,few clouds,5/29/2014,7:00:00 AM,6340
None,290.3,0,0,20,Clouds,few clouds,5/29/2014,8:00:00 AM,6293
None,293.52,0,0,20,Clouds,few clouds,5/29/2014,9:00:00 AM,5510
None,295.49,0,0,20,Clouds,few clouds,5/29/2014,10:00:00 AM,4976
None,297.24,0,0,20,Clouds,few clouds,5/29/2014,11:00:00 AM,5350
None,299,0,0,20,Clouds,few clouds,5/29/2014,12:00:00 PM,5146
None,299.95,0,0,20,Clouds,few clouds,5/29/2014,1:00:00 PM,5307
None,300.73,0,0,20,Clouds,few clouds,5/29/2014,2:00:00 PM,5619
None,301.35,0,0,20,Clouds,few clouds,5/29/2014,3:00:00 PM,6113
None,301.58,0,0,40,Clouds,scattered clouds,5/29/2014,4:00:00 PM,6685
None,301.77,0,0,40,Clouds,scattered clouds,5/29/2014,5:00:00 PM,6172
None,301.62,0,0,40,Clouds,scattered clouds,5/29/2014,6:00:00 PM,4535
None,301.13,0,0,40,Clouds,scattered clouds,5/29/2014,7:00:00 PM,3513
None,299.97,0,0,20,Clouds,few clouds,5/29/2014,8:00:00 PM,3251
None,297.46,0,0,20,Clouds,few clouds,5/29/2014,9:00:00 PM,3031
None,294.74,0,0,20,Clouds,few clouds,5/29/2014,10:00:00 PM,2234
None,293.59,0,0,1,Clear,sky is clear,5/29/2014,11:00:00 PM,1268
None,292.24,0,0,1,Clear,sky is clear,5/30/2014,12:00:00 AM,731
None,292.04,0,0,1,Clear,sky is clear,5/30/2014,1:00:00 AM,451
None,291.64,0,0,1,Clear,sky is clear,5/30/2014,2:00:00 AM,330
None,290.7,0,0,1,Clear,sky is clear,5/30/2014,3:00:00 AM,440
None,290.02,0,0,1,Clear,sky is clear,5/30/2014,4:00:00 AM,798
None,289.74,0,0,20,Clouds,few clouds,5/30/2014,5:00:00 AM,2821
None,290.14,0,0,20,Clouds,few clouds,5/30/2014,6:00:00 AM,5735
None,291.76,0,0,1,Clear,sky is clear,5/30/2014,7:00:00 AM,6653
None,294.16,0,0,1,Clear,sky is clear,5/30/2014,8:00:00 AM,5947
None,296.59,0,0,1,Clear,sky is clear,5/30/2014,9:00:00 AM,5199
None,298.62,0,0,1,Clear,sky is clear,5/30/2014,10:00:00 AM,4993
None,300.66,0,0,1,Clear,sky is clear,5/30/2014,11:00:00 AM,5135
None,301.65,0,0,20,Clouds,few clouds,5/30/2014,12:00:00 PM,5444
None,302.25,0,0,20,Clouds,few clouds,5/30/2014,1:00:00 PM,5384
None,303.16,0,0,20,Clouds,few clouds,5/30/2014,2:00:00 PM,5733
None,303.51,0,0,20,Clouds,few clouds,5/30/2014,3:00:00 PM,5950
None,303.64,0,0,20,Clouds,few clouds,5/30/2014,4:00:00 PM,6234
None,303.56,0,0,20,Clouds,few clouds,5/30/2014,5:00:00 PM,5701
None,303.43,0,0,20,Clouds,few clouds,5/30/2014,6:00:00 PM,4807
None,302.21,0,0,20,Clouds,few clouds,5/30/2014,7:00:00 PM,3797
None,300.39,0,0,20,Clouds,few clouds,5/30/2014,8:00:00 PM,3208
None,299.04,0,0,20,Clouds,few clouds,5/30/2014,9:00:00 PM,3215
None,298.29,0,0,40,Clouds,scattered clouds,5/30/2014,10:00:00 PM,2823
None,297.46,0,0,40,Clouds,scattered clouds,5/30/2014,11:00:00 PM,2171
None,296.46,0,0,20,Clouds,few clouds,5/31/2014,12:00:00 AM,1524
None,295.87,0,0,40,Clouds,scattered clouds,5/31/2014,1:00:00 AM,842
None,295.58,0,0,20,Clouds,few clouds,5/31/2014,2:00:00 AM,629
None,295.24,0,0,20,Clouds,few clouds,5/31/2014,3:00:00 AM,452
None,294.78,0,0,75,Clouds,broken clouds,5/31/2014,4:00:00 AM,467
None,294.39,0,0,75,Clouds,broken clouds,5/31/2014,5:00:00 AM,901
None,294.38,0,0,75,Clouds,broken clouds,5/31/2014,6:00:00 AM,1645
None,295.14,0,0,75,Clouds,broken clouds,5/31/2014,7:00:00 AM,2555
None,296.03,0,0,40,Clouds,scattered clouds,5/31/2014,8:00:00 AM,3475
None,299.04,0,0,40,Clouds,scattered clouds,5/31/2014,9:00:00 AM,4155
None,300.02,0,0,40,Clouds,scattered clouds,5/31/2014,10:00:00 AM,4388
None,300.94,0,0,75,Clouds,broken clouds,5/31/2014,11:00:00 AM,4832
None,301.97,0,0,75,Clouds,broken clouds,5/31/2014,12:00:00 PM,4959
None,301.51,0.76,0,75,Rain,light rain,5/31/2014,1:00:00 PM,5219
None,299.21,1.37,0,90,Rain,moderate rain,5/31/2014,2:00:00 PM,4866
None,296.1,5.46,0,75,Rain,heavy intensity rain,5/31/2014,3:00:00 PM,4900
None,294.89,2.78,0,90,Rain,moderate rain,5/31/2014,4:00:00 PM,4593
None,294.36,1.31,0,90,Rain,moderate rain,5/31/2014,5:00:00 PM,4423
None,294.54,0.54,0,40,Rain,light rain,5/31/2014,6:00:00 PM,3881
None,294.72,0.48,0,90,Rain,light rain,5/31/2014,6:00:00 PM,3881
None,294.83,1.3,0,75,Rain,moderate rain,5/31/2014,7:00:00 PM,3393
None,294.13,1.04,0,90,Rain,moderate rain,5/31/2014,8:00:00 PM,3047
None,293.49,2.54,0,90,Rain,moderate rain,5/31/2014,9:00:00 PM,2965
None,293.17,3.44,0,90,Rain,moderate rain,5/31/2014,10:00:00 PM,2609
None,293.04,2.75,0,90,Rain,moderate rain,5/31/2014,11:00:00 PM,1917
None,293,2.19,0,90,Rain,moderate rain,6/1/2014,12:00:00 AM,1180
None,292.74,1.55,0,90,Rain,moderate rain,6/1/2014,1:00:00 AM,739
None,292.59,1.59,0,90,Rain,moderate rain,6/1/2014,2:00:00 AM,543
None,292.38,5.73,0,75,Rain,heavy intensity rain,6/1/2014,3:00:00 AM,373
None,292.31,5.93,0,75,Rain,heavy intensity rain,6/1/2014,4:00:00 AM,362
None,292.38,1.85,0,68,Rain,moderate rain,6/1/2014,5:00:00 AM,709
None,292.38,1.85,0,68,Thunderstorm,thunderstorm,6/1/2014,5:00:00 AM,709
None,292.38,1.85,0,68,Drizzle,light intensity drizzle,6/1/2014,5:00:00 AM,709
None,292.32,2.1,0,90,Rain,moderate rain,6/1/2014,5:00:00 AM,709
None,292.32,2.1,0,90,Thunderstorm,thunderstorm,6/1/2014,5:00:00 AM,709
None,292.32,4.89,0,90,Rain,heavy intensity rain,6/1/2014,6:00:00 AM,843
None,292.32,4.89,0,90,Thunderstorm,proximity thunderstorm,6/1/2014,6:00:00 AM,843
None,292.32,4.89,0,90,Mist,mist,6/1/2014,6:00:00 AM,843
None,292.32,4.89,0,90,Drizzle,light intensity drizzle,6/1/2014,6:00:00 AM,843
None,292.09,6.89,0,44,Rain,heavy intensity rain,6/1/2014,7:00:00 AM,1256
None,292.09,6.89,0,44,Thunderstorm,proximity thunderstorm,6/1/2014,7:00:00 AM,1256
None,292.09,6.89,0,44,Mist,mist,6/1/2014,7:00:00 AM,1256
None,291.82,1.33,0,44,Rain,moderate rain,6/1/2014,8:00:00 AM,1900
None,292.2,0.32,0,44,Rain,light rain,6/1/2014,9:00:00 AM,2855
None,292.73,3.91,0,44,Rain,moderate rain,6/1/2014,10:00:00 AM,3668
None,293.57,1.78,0,44,Rain,moderate rain,6/1/2014,11:00:00 AM,4041
None,293.39,0.62,0,56,Rain,light rain,6/1/2014,12:00:00 PM,4642
None,293.44,0.7,0,56,Rain,light rain,6/1/2014,1:00:00 PM,4734
None,294.27,0.76,0,56,Rain,light rain,6/1/2014,2:00:00 PM,4736
None,294.58,0.51,0,20,Rain,light rain,6/1/2014,3:00:00 PM,4628
None,295.28,0.76,0,20,Rain,light rain,6/1/2014,4:00:00 PM,4549
None,295.21,0,0,20,Clouds,few clouds,6/1/2014,5:00:00 PM,4330
None,295.1,0.34,0,24,Rain,light rain,6/1/2014,6:00:00 PM,4105
None,294.42,1.52,0,24,Rain,moderate rain,6/1/2014,7:00:00 PM,3315
None,293.74,0.42,0,24,Rain,light rain,6/1/2014,8:00:00 PM,2766
None,292.96,0.52,0,36,Rain,light rain,6/1/2014,9:00:00 PM,2413
None,292.96,0.52,0,36,Mist,mist,6/1/2014,9:00:00 PM,2413
None,291.94,0.44,0,75,Rain,light rain,6/1/2014,10:00:00 PM,1700
None,291.94,0.44,0,75,Drizzle,light intensity drizzle,6/1/2014,10:00:00 PM,1700
None,291.7,0.41,0,36,Rain,moderate rain,6/1/2014,11:00:00 PM,1122
None,291.55,0.25,0,48,Rain,light rain,6/2/2014,12:00:00 AM,616
None,291.55,0.25,0,48,Drizzle,light intensity drizzle,6/2/2014,12:00:00 AM,616
None,291.47,0.25,0,48,Rain,moderate rain,6/2/2014,1:00:00 AM,368
None,291.47,0.25,0,48,Mist,mist,6/2/2014,1:00:00 AM,368
None,291.47,0.25,0,48,Drizzle,light intensity drizzle,6/2/2014,1:00:00 AM,368
None,291.35,0.25,0,48,Rain,moderate rain,6/2/2014,2:00:00 AM,292
None,291.35,0.25,0,48,Mist,mist,6/2/2014,2:00:00 AM,292
None,291.35,0.25,0,48,Drizzle,light intensity drizzle,6/2/2014,2:00:00 AM,292
None,291.36,0,0,24,Mist,mist,6/2/2014,3:00:00 AM,401
None,291.36,0,0,24,Drizzle,drizzle,6/2/2014,3:00:00 AM,401
None,291.36,0,0,24,Rain,moderate rain,6/2/2014,3:00:00 AM,401
None,291.11,0.25,0,24,Rain,moderate rain,6/2/2014,4:00:00 AM,847
None,291.11,0.25,0,24,Mist,mist,6/2/2014,4:00:00 AM,847
None,290.98,0.25,0,80,Rain,heavy intensity rain,6/2/2014,5:00:00 AM,2900
None,290.98,0.25,0,80,Mist,mist,6/2/2014,5:00:00 AM,2900
None,291.12,0.68,0,92,Rain,moderate rain,6/2/2014,6:00:00 AM,5409
None,291.12,0.68,0,92,Mist,mist,6/2/2014,6:00:00 AM,5409
None,290.94,0.94,0,44,Rain,moderate rain,6/2/2014,7:00:00 AM,5891
None,290.94,0.94,0,44,Mist,mist,6/2/2014,7:00:00 AM,5891
None,291.37,0.66,0,1,Rain,moderate rain,6/2/2014,8:00:00 AM,6252
None,291.37,0.66,0,1,Mist,mist,6/2/2014,8:00:00 AM,6252
None,292.56,0.59,0,0,Rain,light rain,6/2/2014,9:00:00 AM,5006
None,293.77,0.89,0,0,Rain,light rain,6/2/2014,10:00:00 AM,4610
None,296.15,0,0,0,Clear,Sky is Clear,6/2/2014,11:00:00 AM,4819
None,297.17,0.25,0,0,Rain,light rain,6/2/2014,12:00:00 PM,4945
None,298.17,0,0,0,Clear,Sky is Clear,6/2/2014,1:00:00 PM,4779
None,298.59,0,0,12,Clouds,few clouds,6/2/2014,2:00:00 PM,5320
None,299.24,0.25,0,0,Rain,light rain,6/2/2014,3:00:00 PM,5662
None,298.21,18.03,0,0,Rain,very heavy rain,6/2/2014,4:00:00 PM,6443
None,296.97,0.25,0,0,Rain,light rain,6/2/2014,5:00:00 PM,6282
None,296.23,0.25,0,0,Rain,light rain,6/2/2014,6:00:00 PM,4448
None,294.98,0,0,0,Clear,Sky is Clear,6/2/2014,7:00:00 PM,3320
None,293.51,0,0,0,Clear,Sky is Clear,6/2/2014,8:00:00 PM,2802
None,292.27,0.25,0,36,Rain,light rain,6/2/2014,9:00:00 PM,2655
None,290.9,0.25,0,1,Rain,light rain,6/2/2014,10:00:00 PM,1761
None,289.78,0,0,40,Clouds,scattered clouds,6/2/2014,11:00:00 PM,1009
None,289.3,0,0,40,Clouds,scattered clouds,6/3/2014,12:00:00 AM,596
None,288.75,0,0,0,Clear,Sky is Clear,6/3/2014,1:00:00 AM,332
None,288.54,0,0,0,Clear,Sky is Clear,6/3/2014,2:00:00 AM,304
None,287.84,0,0,1,Clear,sky is clear,6/3/2014,3:00:00 AM,381
None,287.39,0,0,0,Clear,Sky is Clear,6/3/2014,4:00:00 AM,840
None,286.73,0,0,1,Clear,sky is clear,6/3/2014,5:00:00 AM,2987
None,286.38,0,0,0,Clear,Sky is Clear,6/3/2014,6:00:00 AM,6071
None,287.31,0,0,1,Clear,sky is clear,6/3/2014,7:00:00 AM,6659
None,289.11,0,0,1,Clear,sky is clear,6/3/2014,8:00:00 AM,6294
None,293.94,0.25,0,0,Rain,light rain,6/3/2014,11:00:00 AM,4787
None,295.04,0,0,1,Clear,sky is clear,6/3/2014,12:00:00 PM,5053
None,296.92,0,0,1,Clear,sky is clear,6/3/2014,2:00:00 PM,5318
None,296.92,0,0,1,Clear,sky is clear,6/3/2014,3:00:00 PM,5967
None,296.42,0,0,1,Clear,sky is clear,6/3/2014,4:00:00 PM,6729
None,296.01,0,0,1,Clear,sky is clear,6/3/2014,5:00:00 PM,6387
None,295.45,0.25,0,1,Rain,light rain,6/3/2014,6:00:00 PM,4678
None,295.53,0,0,1,Clear,sky is clear,6/3/2014,7:00:00 PM,3361
None,294.89,0,0,1,Haze,haze,6/3/2014,8:00:00 PM,3014
None,293.84,0,0,92,Haze,haze,6/3/2014,9:00:00 PM,2728
None,291.39,0,0,1,Clear,sky is clear,6/3/2014,10:00:00 PM,2157
None,290.24,0,0,1,Clear,sky is clear,6/3/2014,11:00:00 PM,1241
None,289.58,0,0,1,Clear,sky is clear,6/4/2014,12:00:00 AM,631
None,288.9,0,0,92,Rain,moderate rain,6/4/2014,1:00:00 AM,418
None,288.66,0,0,92,Clouds,overcast clouds,6/4/2014,2:00:00 AM,359
None,288.54,0,0,92,Rain,light rain,6/4/2014,3:00:00 AM,377
None,288.21,0,0,92,Rain,light rain,6/4/2014,4:00:00 AM,849
None,287.98,0,0,1,Clear,sky is clear,6/4/2014,5:00:00 AM,2995
None,287.82,0.25,0,100,Rain,light rain,6/4/2014,6:00:00 AM,5904
None,288.85,0,0,1,Clear,sky is clear,6/4/2014,7:00:00 AM,6489
None,298.08,0,0,1,Clear,sky is clear,6/4/2014,12:00:00 PM,4973
None,298.34,0,0,68,Clouds,broken clouds,6/4/2014,1:00:00 PM,5079
None,298.87,0,0,75,Clouds,broken clouds,6/4/2014,2:00:00 PM,5341
None,299.22,0,0,40,Clouds,scattered clouds,6/4/2014,3:00:00 PM,6128
None,299.9,0,0,40,Clouds,scattered clouds,6/4/2014,4:00:00 PM,6604
None,299.34,0,0,1,Clear,sky is clear,6/4/2014,5:00:00 PM,6888
None,299.01,0,0,40,Haze,haze,6/4/2014,6:00:00 PM,5135
None,298.6,0,0,1,Clear,sky is clear,6/4/2014,7:00:00 PM,3558
None,297.64,0,0,40,Clouds,scattered clouds,6/4/2014,8:00:00 PM,3103
None,295.57,0,0,1,Clear,sky is clear,6/4/2014,9:00:00 PM,2839
None,293.82,0,0,90,Clouds,overcast clouds,6/4/2014,10:00:00 PM,2196
None,292.71,0,0,40,Clouds,scattered clouds,6/4/2014,11:00:00 PM,1354
None,291.88,0,0,90,Clouds,overcast clouds,6/5/2014,12:00:00 AM,688
None,291.28,0,0,90,Clouds,overcast clouds,6/5/2014,1:00:00 AM,408
None,291.11,0,0,1,Clear,sky is clear,6/5/2014,2:00:00 AM,343
None,290.91,0,0,0,Clear,Sky is Clear,6/5/2014,3:00:00 AM,396
None,291.09,0,0,40,Clouds,scattered clouds,6/5/2014,4:00:00 AM,856
None,290.45,0,0,1,Clear,sky is clear,6/5/2014,5:00:00 AM,3054
None,290.05,0,0,1,Clear,sky is clear,6/5/2014,6:00:00 AM,5993
None,290.69,0,0,1,Clear,sky is clear,6/5/2014,7:00:00 AM,6341
None,291.78,0,0,0,Clear,Sky is Clear,6/5/2014,8:00:00 AM,6045
None,293.26,0,0,20,Clouds,few clouds,6/5/2014,9:00:00 AM,5280
None,294.88,0,0,20,Clouds,few clouds,6/5/2014,10:00:00 AM,4846
None,296.19,0,0,20,Clouds,few clouds,6/5/2014,11:00:00 AM,4832
None,297.28,0,0,88,Rain,light rain,6/5/2014,12:00:00 PM,5163
None,298.06,0,0,90,Rain,light rain,6/5/2014,1:00:00 PM,5358
None,297.43,0,0,88,Rain,moderate rain,6/5/2014,2:00:00 PM,5577
None,295.6,0,0,90,Rain,light rain,6/5/2014,3:00:00 PM,5919
None,292.38,0.79,0,40,Rain,light rain,6/5/2014,4:00:00 PM,6436
None,292.75,0.26,0,75,Rain,light rain,6/5/2014,5:00:00 PM,6411
None,293.67,0,0,90,Clouds,overcast clouds,6/5/2014,6:00:00 PM,5281
None,294.21,0,0,75,Clouds,broken clouds,6/5/2014,7:00:00 PM,3544
None,293.89,0,0,68,Clouds,broken clouds,6/5/2014,8:00:00 PM,3148
None,293.46,1.02,0,92,Rain,moderate rain,6/5/2014,9:00:00 PM,2864
None,292.19,0,0,40,Rain,light rain,6/5/2014,10:00:00 PM,2245
None,292.19,0,0,40,Thunderstorm,proximity thunderstorm,6/5/2014,10:00:00 PM,2245
None,290.93,0.25,0,75,Rain,light rain,6/5/2014,11:00:00 PM,1313
None,290.21,0,0,90,Clouds,overcast clouds,6/6/2014,12:00:00 AM,747
None,289.57,0,0,1,Clear,sky is clear,6/6/2014,1:00:00 AM,479
None,289.08,0,0,1,Mist,mist,6/6/2014,2:00:00 AM,313
None,288.62,0.25,0,1,Rain,light rain,6/6/2014,3:00:00 AM,417
None,288.62,0.25,0,1,Mist,mist,6/6/2014,3:00:00 AM,417
None,288.22,0.25,0,1,Rain,light rain,6/6/2014,4:00:00 AM,811
None,288.22,0.25,0,1,Mist,mist,6/6/2014,4:00:00 AM,811
None,288.01,0,0,1,Mist,mist,6/6/2014,5:00:00 AM,2792
None,288.01,0,0,1,Fog,fog,6/6/2014,5:00:00 AM,2792
None,287.6,0.25,0,1,Rain,light rain,6/6/2014,6:00:00 AM,5653
None,287.6,0.25,0,1,Mist,mist,6/6/2014,6:00:00 AM,5653
None,287.6,0.25,0,1,Fog,fog,6/6/2014,6:00:00 AM,5653
None,289,0,0,1,Mist,mist,6/6/2014,7:00:00 AM,6517
None,291.44,0.25,0,1,Rain,light rain,6/6/2014,8:00:00 AM,5968
None,291.44,0.25,0,1,Mist,mist,6/6/2014,8:00:00 AM,5968
None,294.24,0.25,0,1,Rain,light rain,6/6/2014,9:00:00 AM,5101
None,295.94,0,0,1,Clear,sky is clear,6/6/2014,10:00:00 AM,4864
None,298.15,0.25,0,1,Rain,light rain,6/6/2014,11:00:00 AM,5106
None,299.61,0,0,40,Clouds,scattered clouds,6/6/2014,12:00:00 PM,5445
None,300.8,0,0,1,Clear,sky is clear,6/6/2014,1:00:00 PM,5344
None,301.17,0,0,40,Clouds,scattered clouds,6/6/2014,2:00:00 PM,5629
None,301.55,0,0,75,Clouds,broken clouds,6/6/2014,3:00:00 PM,6040
None,301.3,0,0,40,Clouds,scattered clouds,6/6/2014,4:00:00 PM,6382
None,301.23,0,0,0,Clear,Sky is Clear,6/6/2014,5:00:00 PM,5884
None,300.22,0,0,75,Thunderstorm,proximity thunderstorm,6/6/2014,6:00:00 PM,4986
None,298.13,0,0,0,Clear,Sky is Clear,6/6/2014,7:00:00 PM,4048
None,295.72,0.3,0,90,Rain,light rain,6/6/2014,8:00:00 PM,3515
None,295.72,0.3,0,90,Thunderstorm,thunderstorm with light rain,6/6/2014,8:00:00 PM,3515
None,294.13,0.38,0,90,Rain,light rain,6/6/2014,9:00:00 PM,3636
None,292.92,0.38,0,40,Rain,light rain,6/6/2014,10:00:00 PM,3397
None,292.3,0,0,1,Clear,sky is clear,6/6/2014,11:00:00 PM,2452
None,291.49,0,0,1,Clear,sky is clear,6/7/2014,12:00:00 AM,1447
None,291.43,0,0,75,Clouds,broken clouds,6/7/2014,1:00:00 AM,890
None,290.94,0,0,75,Clouds,broken clouds,6/7/2014,2:00:00 AM,760
None,290.51,0,0,75,Clouds,broken clouds,6/7/2014,3:00:00 AM,513
None,289.62,0.25,0,90,Rain,heavy intensity rain,6/7/2014,4:00:00 AM,475
None,289.62,0.25,0,90,Thunderstorm,thunderstorm,6/7/2014,4:00:00 AM,475
None,288.37,4.43,0,90,Rain,heavy intensity rain,6/7/2014,5:00:00 AM,961
None,288.37,4.43,0,90,Thunderstorm,thunderstorm,6/7/2014,5:00:00 AM,961
None,287.01,3.9,0,92,Rain,moderate rain,6/7/2014,6:00:00 AM,1673
None,287.01,3.9,0,92,Thunderstorm,thunderstorm,6/7/2014,6:00:00 AM,1673
None,287.01,3.9,0,92,Drizzle,light intensity drizzle,6/7/2014,6:00:00 AM,1673
None,286.34,6.45,0,75,Rain,heavy intensity rain,6/7/2014,7:00:00 AM,2274
None,286.34,6.45,0,75,Thunderstorm,proximity thunderstorm,6/7/2014,7:00:00 AM,2274
None,285.68,5.02,0,90,Rain,heavy intensity rain,6/7/2014,8:00:00 AM,3124
None,285.68,5.02,0,90,Thunderstorm,proximity thunderstorm,6/7/2014,8:00:00 AM,3124
None,285.68,5.02,0,90,Mist,mist,6/7/2014,8:00:00 AM,3124
None,285.65,4.09,0,90,Rain,heavy intensity rain,6/7/2014,9:00:00 AM,3925
None,285.65,4.09,0,90,Mist,mist,6/7/2014,9:00:00 AM,3925
None,285.65,4.09,0,90,Drizzle,light intensity drizzle,6/7/2014,9:00:00 AM,3925
None,285.67,1.76,0,92,Rain,moderate rain,6/7/2014,10:00:00 AM,4260
None,285.67,1.76,0,92,Mist,mist,6/7/2014,10:00:00 AM,4260
None,285.93,1.66,0,90,Rain,moderate rain,6/7/2014,11:00:00 AM,4991
None,285.93,1.66,0,90,Mist,mist,6/7/2014,11:00:00 AM,4991
None,285.93,1.66,0,90,Drizzle,light intensity drizzle,6/7/2014,11:00:00 AM,4991
None,286.23,1.21,0,90,Rain,moderate rain,6/7/2014,12:00:00 PM,5292
None,286.23,1.21,0,90,Mist,mist,6/7/2014,12:00:00 PM,5292
None,286.23,1.21,0,90,Drizzle,light intensity drizzle,6/7/2014,12:00:00 PM,5292
None,286.37,0.79,0,90,Rain,light rain,6/7/2014,1:00:00 PM,5020
None,286.37,0.79,0,90,Drizzle,light intensity drizzle,6/7/2014,1:00:00 PM,5020
None,286.57,0.47,0,90,Rain,light rain,6/7/2014,2:00:00 PM,5080
None,287.22,0.34,0,90,Rain,light rain,6/7/2014,3:00:00 PM,5631
None,287.55,0.68,0,90,Rain,light rain,6/7/2014,4:00:00 PM,4993
None,287.53,0.25,0,44,Rain,light rain,6/7/2014,5:00:00 PM,4771
None,288.25,0.25,0,40,Rain,light rain,6/7/2014,6:00:00 PM,4424
None,288.77,0.51,0,40,Rain,light rain,6/7/2014,7:00:00 PM,3550
None,288.79,0.51,0,68,Rain,light rain,6/7/2014,8:00:00 PM,3181
None,287.18,0.25,0,1,Rain,light rain,6/7/2014,9:00:00 PM,3208
None,286.13,0,0,36,Clouds,scattered clouds,6/7/2014,10:00:00 PM,3269
None,285.1,0.51,0,1,Rain,light rain,6/7/2014,11:00:00 PM,2534
None,285.1,0.51,0,1,Mist,mist,6/7/2014,11:00:00 PM,2534
None,284.51,0.51,0,0,Rain,light rain,6/8/2014,12:00:00 AM,1748
None,284.51,0.51,0,0,Mist,mist,6/8/2014,12:00:00 AM,1748
None,283.76,0,0,40,Mist,mist,6/8/2014,1:00:00 AM,891
None,282.98,0.51,0,90,Rain,light rain,6/8/2014,2:00:00 AM,833
None,282.98,0.51,0,90,Mist,mist,6/8/2014,2:00:00 AM,833
None,282.63,0.25,0,1,Rain,light rain,6/8/2014,3:00:00 AM,414
None,282.63,0.25,0,1,Fog,fog,6/8/2014,3:00:00 AM,414
None,282.41,0,0,75,Fog,fog,6/8/2014,4:00:00 AM,374
None,282.07,0,0,90,Mist,mist,6/8/2014,5:00:00 AM,639
None,282.07,0,0,90,Fog,fog,6/8/2014,5:00:00 AM,639
None,282.11,0.25,0,90,Rain,light rain,6/8/2014,6:00:00 AM,1077
None,282.11,0.25,0,90,Fog,fog,6/8/2014,6:00:00 AM,1077
None,283.69,0.25,0,1,Rain,light rain,6/8/2014,7:00:00 AM,1434
None,283.69,0.25,0,1,Fog,fog,6/8/2014,7:00:00 AM,1434
None,285.77,0.25,0,1,Rain,light rain,6/8/2014,8:00:00 AM,2271
None,285.77,0.25,0,1,Fog,fog,6/8/2014,8:00:00 AM,2271
None,288.46,0,0,1,Clear,sky is clear,6/8/2014,9:00:00 AM,3327
None,291.46,0,0,0,Clear,Sky is Clear,6/8/2014,10:00:00 AM,4094
None,292.99,0.25,0,0,Rain,light rain,6/8/2014,11:00:00 AM,4671
None,293.66,0,0,0,Clear,Sky is Clear,6/8/2014,12:00:00 PM,5294
None,294.5,0,0,1,Clear,sky is clear,6/8/2014,1:00:00 PM,5077
None,295.15,0,0,1,Clear,sky is clear,6/8/2014,2:00:00 PM,4976
None,295.25,0,0,1,Clear,sky is clear,6/8/2014,3:00:00 PM,4998
None,295.06,0,0,0,Clear,Sky is Clear,6/8/2014,4:00:00 PM,4883
None,294.6,0.25,0,0,Rain,light rain,6/8/2014,5:00:00 PM,4678
None,293.82,0.25,0,1,Rain,light rain,6/8/2014,6:00:00 PM,4456
None,293.56,0,0,1,Clear,sky is clear,6/8/2014,7:00:00 PM,3637
None,292.81,0.38,0,1,Rain,light rain,6/8/2014,8:00:00 PM,3139
None,291.08,0.51,0,1,Rain,light rain,6/8/2014,9:00:00 PM,2860
None,289.08,0,0,1,Clear,sky is clear,6/8/2014,10:00:00 PM,2257
None,288.22,0,0,80,Clouds,broken clouds,6/8/2014,11:00:00 PM,1296
None,288.18,0,0,80,Clouds,broken clouds,6/9/2014,12:00:00 AM,716
None,287.79,0,0,1,Clear,sky is clear,6/9/2014,1:00:00 AM,422
None,287.92,0,0,92,Clouds,overcast clouds,6/9/2014,2:00:00 AM,315
None,287.42,0,0,92,Clouds,overcast clouds,6/9/2014,3:00:00 AM,419
None,287.56,0,0,75,Drizzle,light intensity drizzle,6/9/2014,4:00:00 AM,999
None,287.52,0,0,92,Drizzle,light intensity drizzle,6/9/2014,5:00:00 AM,2857
None,287.49,0,0,92,Drizzle,light intensity drizzle,6/9/2014,6:00:00 AM,5638
None,287.92,0.25,0,92,Rain,light rain,6/9/2014,8:00:00 AM,5713
None,287.92,0.25,0,92,Drizzle,light intensity drizzle,6/9/2014,8:00:00 AM,5713
None,288.61,0.38,0,92,Rain,light rain,6/9/2014,9:00:00 AM,4913
